GeoBg2010,_NAME_,_LABEL_,death_age_group_3,death_age_group_4,death_age_group_1,death_age_group_2,_TYPE_,_FREQ_,Births_total,agegroup_1,agegroup_2,agegroup_3,agegroup_4,Births_low_wt,Births_prenat_adeq,Births_prenat_inad,Births_preterm
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,4,1,40,3,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,1,2,15,11,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,1,2,11,1,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,0,0,0,0,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,2,3,58,9,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,0,0,13,4,0,0,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,6,8,81,8,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,5,9,56,7,1,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,5,11,58,3,1,1,0,1
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,2,0,9,1,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,4,3,43,5,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,8,3,33,7,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,5,15,54,7,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,0,0,0,0,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,0,0,0,0,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,0,0,0,0,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,2,6,194,14,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,8,9,43,4,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,7,10,37,14,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,3,10,42,3,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,1,2,11,1,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,1,16,48,8,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,9,7,36,5,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,1,3,18,115,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,1,4,10,1,0,1,0,0
"DC Tract 10.01, block group 2",Deaths_total,Total deaths,4,10,,,0,20,20,2,1,9,0,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,5,7,24,5,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,2,13,36,13,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,0,10,34,7,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,3,13,39,1,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,3,12,26,3,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,1,14,43,12,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,8,12,49,18,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,1,13,37,5,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,5,16,35,5,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,1,4,34,12,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,4,6,34,9,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,1,7,35,3,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,2,7,20,14,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,5,13,45,13,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,2,12,23,6,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,0,7,22,6,0,1,0,0
"DC Tract 10.01, block group 3",Deaths_total,Total deaths,2,5,,,0,6,6,5,5,28,11,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,0,7,9,0,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,8,17,37,9,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,1,1,17,5,0,0,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,5,4,37,21,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,3,10,45,6,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,7,9,42,8,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,6,12,37,6,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,5,6,36,7,0,0,1,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,7,3,33,6,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,3,3,31,3,0,0,1,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,0,0,281,0,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,0,0,0,0,1,0,0,1
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,0,0,0,0,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,0,1,13,4,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,0,1,2,1,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,1,5,18,17,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,6,5,34,11,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,5,9,26,6,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,3,8,41,11,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,1,8,8,0,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,0,0,0,0,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,2,24,159,11,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,10,7,43,6,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,10,8,38,13,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,1,9,40,10,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,1,6,19,3,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,7,1,25,8,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,0,0,0,0,0,1,0,0
"DC Tract 10.01, block group 4",Deaths_total,Total deaths,,9,,,0,13,13,0,0,0,0,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,0,0,0,0,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,0,1,9,5,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,6,8,33,4,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,4,6,41,10,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,8,7,33,11,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,0,0,3,0,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,0,0,0,0,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,3,2,27,8,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,0,6,36,8,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,1,7,37,16,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,6,3,47,5,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,2,15,28,11,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,6,9,25,6,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,1,8,38,4,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,5,1,23,2,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,6,7,33,3,0,1,0,0
"DC Tract 10.01, block group 5",Deaths_total,Total deaths,,3,,,0,5,5,4,0,11,3,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,2,9,22,13,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,6,6,28,5,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,3,12,22,6,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,3,8,24,14,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,2,4,26,12,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,0,0,0,0,1,1,0,1
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,0,0,0,0,0,0,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,5,3,27,7,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,4,11,27,6,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,3,6,41,11,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,6,10,29,9,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,4,9,26,12,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,3,10,32,8,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,7,4,37,4,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,1,4,44,2,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,6,9,33,7,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,8,8,32,11,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,8,16,42,6,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,8,4,25,11,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,2,3,19,10,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,4,7,29,12,0,1,0,0
"DC Tract 10.01, block group 6",Deaths_total,Total deaths,1,6,,,0,8,8,7,6,31,9,0,1,0,0
"DC Tract 10.02, block group 1",Deaths_total,Total deaths,1,3,,,0,8,8,5,10,862,92,0,0,0,0
"DC Tract 10.02, block group 1",Deaths_total,Total deaths,1,3,,,0,8,8,0,0,0,0,0,1,0,1
"DC Tract 10.02, block group 1",Deaths_total,Total deaths,1,3,,,0,8,8,0,0,0,0,0,1,0,0
"DC Tract 10.02, block group 1",Deaths_total,Total deaths,1,3,,,0,8,8,0,0,0,0,0,U,U,1
"DC Tract 10.02, block group 1",Deaths_total,Total deaths,1,3,,,0,8,8,0,0,0,0,0,1,0,0
"DC Tract 10.02, block group 1",Deaths_total,Total deaths,1,3,,,0,8,8,0,0,0,0,0,1,0,0
"DC Tract 10.02, block group 1",Deaths_total,Total deaths,1,3,,,0,8,8,0,0,0,0,1,0,0,1
"DC Tract 10.02, block group 1",Deaths_total,Total deaths,1,3,,,0,8,8,0,0,0,0,0,0,0,0
"DC Tract 10.02, block group 2",Deaths_total,Total deaths,4,1,,,0,15,15,9,7,302,9,0,1,0,0
"DC Tract 10.02, block group 2",Deaths_total,Total deaths,4,1,,,0,15,15,10,5,137,23,0,0,0,0
"DC Tract 10.02, block group 2",Deaths_total,Total deaths,4,1,,,0,15,15,6,6,226,12,0,1,0,0
"DC Tract 10.02, block group 2",Deaths_total,Total deaths,4,1,,,0,15,15,14,15,254,30,0,1,0,0
"DC Tract 10.02, block group 2",Deaths_total,Total deaths,4,1,,,0,15,15,0,0,0,0,0,1,0,0
"DC Tract 10.02, block group 2",Deaths_total,Total deaths,4,1,,,0,15,15,1,2,20,9,0,1,0,0
"DC Tract 10.02, block group 2",Deaths_total,Total deaths,4,1,,,0,15,15,3,5,74,5,0,1,0,0
"DC Tract 10.02, block group 2",Deaths_total,Total deaths,4,1,,,0,15,15,0,0,0,0,0,0,0,0
"DC Tract 10.02, block group 2",Deaths_total,Total deaths,4,1,,,0,15,15,0,0,0,0,0,1,0,0
"DC Tract 10.02, block group 2",Deaths_total,Total deaths,4,1,,,0,15,15,0,0,0,0,1,1,0,0
"DC Tract 10.02, block group 2",Deaths_total,Total deaths,4,1,,,0,15,15,0,0,0,0,0,0,1,0
"DC Tract 10.02, block group 2",Deaths_total,Total deaths,4,1,,,0,15,15,0,0,0,0,1,0,1,0
"DC Tract 10.02, block group 2",Deaths_total,Total deaths,4,1,,,0,15,15,0,0,0,0,0,0,0,0
"DC Tract 10.02, block group 2",Deaths_total,Total deaths,4,1,,,0,15,15,0,0,0,0,0,1,0,0
"DC Tract 10.02, block group 2",Deaths_total,Total deaths,4,1,,,0,15,15,0,0,0,0,0,1,0,0
"DC Tract 10.02, block group 3",Deaths_total,Total deaths,,3,,,0,16,16,0,0,0,1,0,0,0,0
"DC Tract 10.02, block group 3",Deaths_total,Total deaths,,3,,,0,16,16,0,0,19,2,0,1,0,0
"DC Tract 10.02, block group 3",Deaths_total,Total deaths,,3,,,0,16,16,3,4,24,3,0,1,0,0
"DC Tract 10.02, block group 3",Deaths_total,Total deaths,,3,,,0,16,16,3,2,15,9,0,1,0,0
"DC Tract 10.02, block group 3",Deaths_total,Total deaths,,3,,,0,16,16,0,0,0,0,0,1,0,0
"DC Tract 10.02, block group 3",Deaths_total,Total deaths,,3,,,0,16,16,0,0,0,0,0,0,0,0
"DC Tract 10.02, block group 3",Deaths_total,Total deaths,,3,,,0,16,16,23,18,461,48,0,1,0,0
"DC Tract 10.02, block group 3",Deaths_total,Total deaths,,3,,,0,16,16,0,0,0,0,0,1,0,1
"DC Tract 10.02, block group 3",Deaths_total,Total deaths,,3,,,0,16,16,0,0,0,0,0,1,0,0
"DC Tract 10.02, block group 3",Deaths_total,Total deaths,,3,,,0,16,16,0,0,0,0,0,1,0,0
"DC Tract 10.02, block group 3",Deaths_total,Total deaths,,3,,,0,16,16,0,0,0,0,0,1,0,0
"DC Tract 10.02, block group 3",Deaths_total,Total deaths,,3,,,0,16,16,0,0,0,0,1,1,0,1
"DC Tract 10.02, block group 3",Deaths_total,Total deaths,,3,,,0,16,16,0,0,0,0,0,1,0,0
"DC Tract 10.02, block group 3",Deaths_total,Total deaths,,3,,,0,16,16,0,0,0,0,0,1,0,0
"DC Tract 10.02, block group 3",Deaths_total,Total deaths,,3,,,0,16,16,0,0,0,0,0,1,0,0
"DC Tract 10.02, block group 3",Deaths_total,Total deaths,,3,,,0,16,16,0,0,0,0,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,0,0,7,5,0,0,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,0,1,11,3,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,0,5,9,2,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,4,14,47,8,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,0,0,0,0,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,3,4,20,1,0,0,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,11,12,56,17,0,1,0,1
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,0,0,5,2,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,5,19,69,12,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,5,6,26,4,0,0,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,2,4,86,133,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,9,14,55,17,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,3,13,63,20,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,14,11,232,50,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,1,13,34,8,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,1,3,6,0,1,1,0,1
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,2,5,22,10,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,1,17,33,11,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,5,16,38,12,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,6,9,45,26,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,2,6,19,11,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,1,7,22,10,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,2,5,17,3,0,1,0,0
"DC Tract 11, block group 1",Deaths_total,Total deaths,3,19,,1,0,18,18,0,1,9,6,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,0,0,0,0,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,1,4,17,9,0,0,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,3,3,93,67,0,0,1,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,1,2,59,7,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,6,6,42,13,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,5,7,57,14,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,4,7,27,7,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,7,10,25,7,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,0,0,0,0,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,7,7,50,8,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,2,6,62,8,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,2,2,21,11,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,0,0,0,0,0,0,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,6,2,40,4,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,0,0,0,0,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,4,7,23,1,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,4,10,40,3,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,3,7,42,6,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,5,16,33,9,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,2,3,8,5,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,0,0,0,0,0,0,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,3,8,30,5,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,0,3,15,4,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,0,4,20,2,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,2,5,20,4,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,4,6,36,11,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,8,5,32,3,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,5,5,39,8,0,1,0,0
"DC Tract 11, block group 2",Deaths_total,Total deaths,2,17,1,,0,24,24,2,0,34,2,0,1,0,0
"DC Tract 11, block group 3",Deaths_total,Total deaths,1,2,,,0,6,6,0,5,29,18,0,1,0,0
"DC Tract 11, block group 3",Deaths_total,Total deaths,1,2,,,0,6,6,3,2,31,13,0,1,0,0
"DC Tract 11, block group 3",Deaths_total,Total deaths,1,2,,,0,6,6,0,4,14,8,0,1,0,0
"DC Tract 11, block group 3",Deaths_total,Total deaths,1,2,,,0,6,6,3,12,31,16,0,1,0,0
"DC Tract 11, block group 3",Deaths_total,Total deaths,1,2,,,0,6,6,1,8,35,14,0,0,0,0
"DC Tract 11, block group 3",Deaths_total,Total deaths,1,2,,,0,6,6,0,0,0,0,0,0,1,0
"DC Tract 11, block group 3",Deaths_total,Total deaths,1,2,,,0,6,6,1,4,22,6,0,0,1,0
"DC Tract 11, block group 3",Deaths_total,Total deaths,1,2,,,0,6,6,5,6,158,21,0,0,1,0
"DC Tract 11, block group 3",Deaths_total,Total deaths,1,2,,,0,6,6,3,10,22,6,0,0,1,0
"DC Tract 11, block group 3",Deaths_total,Total deaths,1,2,,,0,6,6,3,5,15,0,0,0,1,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,1,0,0,1,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,6,12,7,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,1,13,29,5,0,0,1,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,5,19,12,0,1,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,1,16,32,6,0,1,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,3,2,17,8,0,1,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,10,0,1,1,0,1
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,3,0,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,0,0,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,1,4,16,4,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,7,10,64,15,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,0,0,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,0,0,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,0,0,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,2,1,28,0,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,1,5,29,8,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,6,1,35,5,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,0,0,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,0,0,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,2,1,30,18,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,3,7,43,9,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,1,0,14,7,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,0,0,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,0,0,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,18,2,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,5,0,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,0,0,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,0,0,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,0,0,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,0,0,0,0,0,0
"DC Tract 11, block group 4",Deaths_total,Total deaths,3,,,,0,8,8,0,0,0,0,0,0,0,0
"DC Tract 12, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,0,0,0,0,0,0,0,0
"DC Tract 12, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,0,0,0,0,0,1,0,0
"DC Tract 12, block group 1",Deaths_total,Total deaths,,4,,,0,19,19,2,0,112,2,0,1,0,0
